URL,Arquivo,Linha,Texto,Contexto
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4532,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4564,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4566,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4594,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4596,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4628,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4630,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4658,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4660,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4692,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4694,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4722,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4724,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0 - v4.0.1.md",1250,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0 - v4.0.1.md",1707,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0 - v4.0.1.md",2616,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0 - v4.0.1.md",3077,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0 - v4.0.1.md",3612,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-beta.1 - v4.0.1.md",1023,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-beta.1 - v4.0.1.md",1424,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-beta.1 - v4.0.1.md",2051,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-beta.1 - v4.0.1.md",2473,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-beta.1 - v4.0.1.md",2907,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-rc.1 - v4.0.1.md",1202,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-rc.1 - v4.0.1.md",1625,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-rc.1 - v4.0.1.md",2524,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-rc.1 - v4.0.1.md",2980,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v5.0.0-rc.1 - v4.0.1.md",3510,"RFC4122\","id  Alterado - ""description""  Alteração  Um UUID \[RFC4122\](https://tools.ietf.org/html/rfc4122) us"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",432,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",434,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",442,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",444,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",452,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",454,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",462,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",464,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",472,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",474,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",482,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",484,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",492,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",494,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",502,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",504,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",512,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",514,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",522,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",524,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",618,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",620,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",640,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",642,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",650,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",652,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",660,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",662,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",670,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",672,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",680,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",682,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",690,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",692,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",700,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",702,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",710,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",712,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",720,"https://tools.ietf.org/html/rfc4122","o - ""description""  Alteração  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos Automáticos - v1.0.0 - v1.0.0-rc.4.md",722,"https://tools.ietf.org/html/rfc4122","ponse. Campo de geração e...  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
